GEOID,ch_1mi,ch_range
56045,0,50.44626909
72001,0,0
72003,0,0
72005,0,0
72007,0.113329117,0
72009,0,0
72011,0,0
72013,0,0
72015,0,0
72017,0,0
72019,0,0
72021,1.825245401,0
72023,0,0
72025,0.117963609,0
72027,0,0
72029,0.421808511,0
72031,0.931000545,0
72033,2.187146595,0
72035,0,0
72037,0,0
72039,0,0
72041,0,0
72043,0,0
72045,0,0
72047,0,0
72049,0,0
72051,0,0
72053,0,0
72054,0,0
72055,0,0
72057,0,0
72059,0,0
72061,3.3923012,0
72063,0.055763824,0
72065,0,0
72067,0,0
72069,0,0
72071,0,0
72073,0,0
72075,0,0
72077,0,0
72079,0,0
72081,0,0
72083,0,0
72085,0,0
72087,0.905778096,0
72089,0,0
72091,0,0
72093,0,0
72095,0,0
72097,0,0
72099,0,0
72101,0,0
72103,0,0
72105,0,0
72107,0,0
72109,0,0
72111,0,0
72113,0,0
72115,0,0
72117,0,0
72119,0.821639223,0
72121,0,0
72123,0,0
72125,0,0
72127,2.253565497,0
72129,0,0
72131,0,0
72133,0,0
72135,0,0
72137,0.032496579,0
72139,1.656750396,0
72141,0,0
72143,0,0
72145,0,0
72147,0,0
72149,0,0
72151,0,0
72153,0,0
